HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.type,Input.emotion,Input.emoji_1,Input.emoji_2,Answer.choice,Approve,Reject
3GVPRXWRPHJBAA8C9ITBQJUR9S0I7E,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3A4TN5196L8KCGQIKJO3VDHEDPNCH5,A2SKH7WZUEDGGI,Submitted,Thu Nov 22 09:22:32 PST 2018,Thu Nov 22 09:23:26 PST 2018,Tue Nov 27 09:23:26 PST 2018,,,,54,100% (75/75),100% (75/75),100% (75/75),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,optionA,,
3GVPRXWRPHJBAA8C9ITBQJUR9S0I7E,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3H7Z272LX8X5S1ICG9P7759STPBLPZ,A2SBISQJE2ZPJQ,Submitted,Thu Nov 22 09:22:14 PST 2018,Thu Nov 22 09:22:40 PST 2018,Tue Nov 27 09:22:40 PST 2018,,,,26,100% (99/99),100% (99/99),100% (99/99),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,optionA,,
3GVPRXWRPHJBAA8C9ITBQJUR9S0I7E,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3P1L2B7AD2FN716B19CSI542JKFOLL,A20VJWCDIBKTZI,Submitted,Thu Nov 22 09:23:50 PST 2018,Thu Nov 22 09:24:06 PST 2018,Tue Nov 27 09:24:06 PST 2018,,,,16,100% (55/55),100% (55/55),100% (55/55),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,optionA,,
3GVPRXWRPHJBAA8C9ITBQJUR9S0I7E,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3PMBY0YE28TRXA8ZM70BIWJQUCFC9F,AYSG3J2U3UF1Y,Submitted,Thu Nov 22 09:22:15 PST 2018,Thu Nov 22 09:22:57 PST 2018,Tue Nov 27 09:22:57 PST 2018,,,,42,0% (0/0),0% (0/0),0% (0/0),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,optionB,,
3GVPRXWRPHJBAA8C9ITBQJUR9S0I7E,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3PPTZCWALRAAX20VVNV5FPA0DU5QZE,AMVBZXM810ZMA,Submitted,Thu Nov 22 09:22:48 PST 2018,Thu Nov 22 09:23:31 PST 2018,Tue Nov 27 09:23:31 PST 2018,,,,43,100% (60/60),100% (60/60),100% (60/60),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,optionB,,
3GVPRXWRPHJBAA8C9ITBQJUR9S0I7E,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3SKEMFQBZ4V9231D9SBV6J1NFF6K8B,A194R45ACMQEOR,Submitted,Thu Nov 22 09:23:35 PST 2018,Thu Nov 22 09:23:42 PST 2018,Tue Nov 27 09:23:42 PST 2018,,,,7,100% (139/139),100% (139/139),100% (139/139),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,optionA,,
3GVPRXWRPHJBAA8C9ITBQJUR9S0I7E,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3X65QVEQI1DMYC98B431N5ALU6WCLC,A1DCGB72N1UIPT,Submitted,Thu Nov 22 09:22:42 PST 2018,Thu Nov 22 09:23:26 PST 2018,Tue Nov 27 09:23:26 PST 2018,,,,44,100% (60/60),100% (60/60),100% (60/60),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,optionB,,
3WJGKMRWVIY0EGNM8L0BF86SIYJDC0,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,33UKMF931AAR36JO6Z0IY6K6C5ITTF,AKSJ3C5O3V9RB,Submitted,Thu Nov 22 09:23:55 PST 2018,Thu Nov 22 09:26:24 PST 2018,Tue Nov 27 09:26:24 PST 2018,,,,149,100% (112/112),100% (112/112),100% (112/112),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionA,,
3WJGKMRWVIY0EGNM8L0BF86SIYJDC0,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,39ZSFO5CA9MCPG28UACO1WJZXHYJUR,A1DCGB72N1UIPT,Submitted,Thu Nov 22 09:22:44 PST 2018,Thu Nov 22 09:23:30 PST 2018,Tue Nov 27 09:23:30 PST 2018,,,,46,100% (60/60),100% (60/60),100% (60/60),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionB,,
3WJGKMRWVIY0EGNM8L0BF86SIYJDC0,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3A7Y0R2P2PE46KW3ZFNBL3I3RZFJXJ,A20VJWCDIBKTZI,Submitted,Thu Nov 22 09:22:56 PST 2018,Thu Nov 22 09:23:08 PST 2018,Tue Nov 27 09:23:08 PST 2018,,,,12,100% (55/55),100% (55/55),100% (55/55),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionA,,
3WJGKMRWVIY0EGNM8L0BF86SIYJDC0,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3GDTJDAPVV14SR1GU4OBLWTR4K1M8I,AMVBZXM810ZMA,Submitted,Thu Nov 22 09:22:49 PST 2018,Thu Nov 22 09:23:36 PST 2018,Tue Nov 27 09:23:36 PST 2018,,,,47,100% (60/60),100% (60/60),100% (60/60),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionB,,
3WJGKMRWVIY0EGNM8L0BF86SIYJDC0,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3KYQYYSHYWX49PIJOSE4ZSWXABDOD5,A194R45ACMQEOR,Submitted,Thu Nov 22 09:23:23 PST 2018,Thu Nov 22 09:23:34 PST 2018,Tue Nov 27 09:23:34 PST 2018,,,,11,100% (139/139),100% (139/139),100% (139/139),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionA,,
3WJGKMRWVIY0EGNM8L0BF86SIYJDC0,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3O7L7BFSHFFZ59LGMSCJLDIWYEFEIT,A7114FTRGZMK2,Submitted,Thu Nov 22 09:22:52 PST 2018,Thu Nov 22 09:23:24 PST 2018,Tue Nov 27 09:23:24 PST 2018,,,,32,100% (96/96),100% (96/96),100% (96/96),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionB,,
3WJGKMRWVIY0EGNM8L0BF86SIYJDC0,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3R0T90IZ1T26CKV70D6LAD5DYPACG6,A2SKH7WZUEDGGI,Submitted,Thu Nov 22 09:22:31 PST 2018,Thu Nov 22 09:23:21 PST 2018,Tue Nov 27 09:23:21 PST 2018,,,,50,100% (75/75),100% (75/75),100% (75/75),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionA,,
3WJGKMRWVIY0EGNM8L0BF86SIYJDC0,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3SNLUL3WO5DIK6Q8XVO1HBWR163LUV,A2SBISQJE2ZPJQ,Submitted,Thu Nov 22 09:22:20 PST 2018,Thu Nov 22 09:22:56 PST 2018,Tue Nov 27 09:22:56 PST 2018,,,,36,100% (99/99),100% (99/99),100% (99/99),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionA,,
3WJGKMRWVIY0EGNM8L0BF86SIYJDC0,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3SUWZRL0MZ3JCPQFKR3UOASRPNKE6Z,A2OAZPREKF6PQR,Submitted,Thu Nov 22 09:22:24 PST 2018,Thu Nov 22 09:22:43 PST 2018,Tue Nov 27 09:22:43 PST 2018,,,,19,100% (185/185),100% (185/185),100% (185/185),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionB,,
3WJGKMRWVIY0EGNM8L0BF86SIYJDC0,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3ZY8KE4ISKTTOIVLUQ62UJX4PJZQVE,A3GQRD3530XFM3,Submitted,Thu Nov 22 09:22:23 PST 2018,Thu Nov 22 09:22:55 PST 2018,Tue Nov 27 09:22:55 PST 2018,,,,32,100% (58/58),100% (58/58),100% (58/58),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionA,,
3Z3R5YC0P3CEYH3TLDQRSI9HIXZFTW,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,34S6N1K2ZW9DFKKOXWH2YW717Y1HLQ,A2J7L7S9GCPJ8V,Submitted,Thu Nov 22 09:23:54 PST 2018,Thu Nov 22 09:24:02 PST 2018,Tue Nov 27 09:24:02 PST 2018,,,,8,100% (3/3),100% (3/3),100% (3/3),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionA,,
3Z3R5YC0P3CEYH3TLDQRSI9HIXZFTW,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3BF51CHDTW00IOV283VJ0CFD40QH0H,A2OAZPREKF6PQR,Submitted,Thu Nov 22 09:22:36 PST 2018,Thu Nov 22 09:23:02 PST 2018,Tue Nov 27 09:23:02 PST 2018,,,,26,100% (185/185),100% (185/185),100% (185/185),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionB,,
3Z3R5YC0P3CEYH3TLDQRSI9HIXZFTW,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3L4D84MIL0I7KUWOUB5PIHU939WHJO,A20VJWCDIBKTZI,Submitted,Thu Nov 22 09:23:33 PST 2018,Thu Nov 22 09:23:39 PST 2018,Tue Nov 27 09:23:39 PST 2018,,,,6,100% (55/55),100% (55/55),100% (55/55),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionB,,
3Z3R5YC0P3CEYH3TLDQRSI9HIXZFTW,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3L4D84MIL0I7KUWOUB5PIHU939WJHQ,A2SKH7WZUEDGGI,Submitted,Thu Nov 22 09:22:24 PST 2018,Thu Nov 22 09:23:00 PST 2018,Tue Nov 27 09:23:00 PST 2018,,,,36,100% (75/75),100% (75/75),100% (75/75),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionB,,
3Z3R5YC0P3CEYH3TLDQRSI9HIXZFTW,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3OE22WJIGJETB36LP0WXYXVLBCQQUP,A2SBISQJE2ZPJQ,Submitted,Thu Nov 22 09:22:21 PST 2018,Thu Nov 22 09:23:01 PST 2018,Tue Nov 27 09:23:01 PST 2018,,,,40,100% (99/99),100% (99/99),100% (99/99),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionA,,
3Z3R5YC0P3CEYH3TLDQRSI9HIXZFTW,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3R6P78PK7L1NY1XIMZ1BZN5HMBAGTT,A3GQRD3530XFM3,Submitted,Thu Nov 22 09:22:17 PST 2018,Thu Nov 22 09:22:38 PST 2018,Tue Nov 27 09:22:38 PST 2018,,,,21,100% (58/58),100% (58/58),100% (58/58),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionA,,
3Z3R5YC0P3CEYH3TLDQRSI9HIXZFTW,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3TVRFO09GL5A1AK320ZO1IVVVOKLXN,A7114FTRGZMK2,Submitted,Thu Nov 22 09:22:25 PST 2018,Thu Nov 22 09:23:01 PST 2018,Tue Nov 27 09:23:01 PST 2018,,,,36,100% (96/96),100% (96/96),100% (96/96),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionB,,
3Z3R5YC0P3CEYH3TLDQRSI9HIXZFTW,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3VD82FOHKREU4XC5OWJTFMEFPB1COT,A1DCGB72N1UIPT,Submitted,Thu Nov 22 09:22:48 PST 2018,Thu Nov 22 09:23:39 PST 2018,Tue Nov 27 09:23:39 PST 2018,,,,51,100% (60/60),100% (60/60),100% (60/60),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionB,,
3Z3R5YC0P3CEYH3TLDQRSI9HIXZFTW,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3XM0HYN6NLPRMV8KZN23UAJ8KSAEP5,A194R45ACMQEOR,Submitted,Thu Nov 22 09:23:15 PST 2018,Thu Nov 22 09:23:23 PST 2018,Tue Nov 27 09:23:23 PST 2018,,,,8,100% (139/139),100% (139/139),100% (139/139),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionB,,
3Z3R5YC0P3CEYH3TLDQRSI9HIXZFTW,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 09:22:09 PST 2018,10,BatchId:3446095;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 09:22:09 PST 2018,,,3XUHV3NRVLOZDVH3591VH7B4L81H52,AMVBZXM810ZMA,Submitted,Thu Nov 22 09:22:49 PST 2018,Thu Nov 22 09:23:40 PST 2018,Tue Nov 27 09:23:40 PST 2018,,,,51,100% (60/60),100% (60/60),100% (60/60),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_steam.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry_horns.png,optionB,,
3UV0D2KX1M8UHWO36CPJKAXP2YI4FP,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,30BXRYBRP5NTQEWN1AO477OH55YWHR,A2SKH7WZUEDGGI,Submitted,Thu Nov 22 08:38:47 PST 2018,Thu Nov 22 08:39:48 PST 2018,Tue Nov 27 08:39:48 PST 2018,,,,61,100% (81/81),100% (81/81),100% (81/81),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3UV0D2KX1M8UHWO36CPJKAXP2YI4FP,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,34QN5IT0T0H7PDU95Z1DNZME1HV08G,A2OZ5SOGNN9QOA,Submitted,Thu Nov 22 08:47:20 PST 2018,Thu Nov 22 08:47:31 PST 2018,Tue Nov 27 08:47:31 PST 2018,,,,11,100% (56/56),100% (56/56),100% (56/56),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3UV0D2KX1M8UHWO36CPJKAXP2YI4FP,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,36DSNE9QZ6OHCBIBYO0F2QRAFV3OJC,A2SBISQJE2ZPJQ,Submitted,Thu Nov 22 08:38:41 PST 2018,Thu Nov 22 08:39:32 PST 2018,Tue Nov 27 08:39:32 PST 2018,,,,51,100% (105/105),100% (105/105),100% (105/105),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3UV0D2KX1M8UHWO36CPJKAXP2YI4FP,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,37UEWGM5HUYDE7UN0RBDSL0TW1O1RV,A194R45ACMQEOR,Submitted,Thu Nov 22 08:40:09 PST 2018,Thu Nov 22 08:40:16 PST 2018,Tue Nov 27 08:40:16 PST 2018,,,,7,100% (146/146),100% (146/146),100% (146/146),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
3UV0D2KX1M8UHWO36CPJKAXP2YI4FP,38WHRO3LM6W8KGPOVX88I5G3CU062I,Judge emotion of emojis,This survey will ask you to make judgements about the emotions expressed by a pair of emojis. Read the question carefully!,"image, comparison, choose, abtest, emoji",$0.03,Thu Nov 22 08:38:20 PST 2018,15,BatchId:3446050;OriginalHitTemplateId:926158629;,240,432000,Thu Nov 29 08:38:20 PST 2018,,,3BXQMRHWK0O2QO8TX7PGHOBG1BMUMZ,AKSJ3C5O3V9RB,Submitted,Thu Nov 22 08:39:37 PST 2018,Thu Nov 22 08:41:57 PST 2018,Tue Nov 27 08:41:57 PST 2018,,,,140,100% (117/117),100% (117/117),100% (117/117),more,angry,https://s3.us-east-2.amazonaws.com/iw-emojis/pouting.png,https://s3.us-east-2.amazonaws.com/iw-emojis/angry.png,optionA,,
